Molecule,Radical Y,Radical Z,Bond Index,Bond Type,BDE
CCN(CC)CCN,[H],CCN(CC)C[CH]N,19,C-H,88.70969231
CCN(CC)CCN,[H],CCN(CC)CC[NH],21,H-N,100.5859276
C=Cc1cccc(C)c1,[CH]=C,Cc1c[c]ccc1,1,C-C,114.100589
C=Cc1cccc(C)c1,C=Cc1c[c]ccc1,[CH3],6,C-C,102.5770137
C=Cc1cccc(C)c1,[H],[CH]=Cc1cccc(C)c1,9,C-H,108.9675654
C=Cc1cccc(C)c1,[H],C=[C]c1cccc(C)c1,11,C-H,101.413612
C=Cc1cccc(C)c1,[H],C=Cc1[c]ccc(C)c1,12,C-H,110.5055899
C=Cc1cccc(C)c1,[H],C=Cc1c[c]cc(C)c1,13,C-H,110.7653786
C=Cc1cccc(C)c1,[H],C=Cc1cc[c]c(C)c1,14,C-H,111.2165576
C=Cc1cccc(C)c1,[H],[CH2]c1cccc(C=C)c1,15,C-H,90.07201435
C=Cc1cccc(C)c1,[H],C=Cc1[c]c(C)ccc1,18,C-H,110.1328496
OCC[C@@H]1CCCNC1,[CH2]C[C@@H]1CCCNC1,[OH],0,C-O,94.54615352
OCC[C@@H]1CCCNC1,[CH2]O,[CH2][C@@H]1CCCNC1,1,C-C,85.58658002
OCC[C@@H]1CCCNC1,[H],[O]CC[C@@H]1CCCNC1,9,H-O,104.1093907
OCC[C@@H]1CCCNC1,[H],O[CH]C[C@@H]1CCCNC1,10,C-H,87.69438275
OCC[C@@H]1CCCNC1,[H],OC[CH][C@@H]1CCCNC1,12,C-H,97.91964191
OCC[C@@H]1CCCNC1,[H],OCC[C@@H]1[CH]CCNC1,15,C-H,97.88701144
OCC[C@@H]1CCCNC1,[H],OCC[C@@H]1C[CH]CNC1,17,C-H,98.7278735
OCC[C@@H]1CCCNC1,[H],OCC[C@@H]1CC[CH]NC1,19,C-H,90.67630552
OCC[C@@H]1CCCNC1,[H],OCC[C@@H]1CCC[N]C1,21,H-N,94.00586827
OCC[C@@H]1CCCNC1,[H],OCC[C@H]1[CH]NCCC1,22,C-H,89.76202491
CCc1ccccc1,[CH3],[CH2]c1ccccc1,0,C-C,78.74171185
CCc1ccccc1,[CH2]C,[c]1ccccc1,1,C-C,100.7202146
CCc1ccccc1,[H],[CH2]Cc1ccccc1,8,C-H,100.1887144
CCc1ccccc1,[H],C[CH]c1ccccc1,11,C-H,86.92317419
CCc1ccccc1,[H],CCc1[c]cccc1,13,C-H,110.5294353
CCc1ccccc1,[H],CCc1c[c]ccc1,14,C-H,110.8055392
CCc1ccccc1,[H],CCc1cc[c]cc1,15,C-H,111.2548357
CCOCCOCCO,[CH2]OCCOCCO,[CH3],0,C-C,87.77658643
CCOCCOCCO,[O]CCOCCO,[CH2]C,1,C-O,86.0452891
CCOCCOCCO,CC[O],[CH2]COCCO,2,C-O,85.5432819
CCOCCOCCO,[CH2]OCCO,[CH2]OCC,3,C-C,82.80985269
CCOCCOCCO,[O]CCO,[CH2]COCC,4,C-O,86.25926967
CCOCCOCCO,CCOCC[O],[CH2]CO,5,C-O,86.85540322
CCOCCOCCO,[CH2]O,[CH2]OCCOCC,6,C-C,85.39832732
CCOCCOCCO,[CH2]COCCOCC,[OH],7,C-O,97.49168077
CCOCCOCCO,[H],[CH2]COCCOCCO,8,C-H,101.3828641
CCOCCOCCO,[H],C[CH]OCCOCCO,11,C-H,93.91487947
CCOCCOCCO,[H],CCO[CH]COCCO,13,C-H,94.57690146
CCOCCOCCO,[H],CCOC[CH]OCCO,15,C-H,94.86241806
CCOCCOCCO,[H],CCOCCO[CH]CO,17,C-H,95.76038344
CCOCCOCCO,[H],CCOCCOC[CH]O,19,C-H,94.11128978
CCOCCOCCO,[H],CCOCCOCC[O],21,H-O,106.8045418
C1N2CN3CN1CN(C2)C3,[H],[CH]1N2CN3CN1CN(C2)C3,12,C-H,100.0261896
CCc1ccccn1,[CH3],[CH2]c1ccccn1,0,C-C,80.1052889
CCc1ccccn1,[CH2]C,[c]1ccccn1,1,C-C,97.91650436
CCc1ccccn1,[H],[CH2]Cc1ccccn1,8,C-H,100.3443367
CCc1ccccn1,[H],C[CH]c1ccccn1,11,C-H,87.02985072
CCc1ccccn1,[H],CCc1[c]cccn1,13,C-H,111.6934645
CCc1ccccn1,[H],CCc1c[c]ccn1,14,C-H,110.1836778
CCc1ccccn1,[H],CCc1cc[c]cn1,15,C-H,112.4703206
CCc1ccccn1,[H],CCc1ccc[c]n1,16,C-H,105.5463863
C(OC[C@@H]1CO1)[C@@H]1CO1,[O]C[C@@H]1CO1,[CH2][C@@H]1CO1,0,C-O,82.40636441
C(OC[C@@H]1CO1)[C@@H]1CO1,[H],[CH](OC[C@@H]1CO1)[C@@H]1CO1,10,C-H,94.20165108
C(OC[C@@H]1CO1)[C@@H]1CO1,[H],[CH]1O[C@@H]1COC[C@@H]1CO1,15,C-H,103.6494266
NOc1ccccc1,[NH2],[O]c1ccccc1,0,N-O,40.4115796
NOc1ccccc1,N[O],[c]1ccccc1,1,C-O,73.06903049
NOc1ccccc1,[H],[NH]Oc1ccccc1,8,H-N,83.98894211
NOc1ccccc1,[H],NOc1[c]cccc1,10,C-H,113.0074683
NOc1ccccc1,[H],NOc1c[c]ccc1,11,C-H,110.5953237
NOc1ccccc1,[H],NOc1cc[c]cc1,12,C-H,111.9915312
OCC1CCC(O)CC1,[CH2]C1CCC(O)CC1,[OH],0,C-O,95.04251314
OCC1CCC(O)CC1,OC1CC[CH]CC1,[CH2]O,1,C-C,85.03499961
OCC1CCC(O)CC1,OCC1CC[CH]CC1,[OH],5,C-O,96.50900167
OCC1CCC(O)CC1,[H],[O]CC1CCC(O)CC1,9,H-O,102.0649664
OCC1CCC(O)CC1,[H],O[CH]C1CCC(O)CC1,10,C-H,93.66073832
OCC1CCC(O)CC1,[H],OC[C]1CCC(O)CC1,12,C-H,96.6432886
OCC1CCC(O)CC1,[H],OCC1CC[C](O)CC1,17,C-H,92.08380821
OCC1CCC(O)CC1,[H],[O]C1CCC(CO)CC1,18,H-O,103.4247784
OCc1ccncc1,[CH2]c1ccncc1,[OH],0,C-O,84.65347414
OCc1ccncc1,[CH2]O,[c]1ccncc1,1,C-C,98.44612196
OCc1ccncc1,[H],[O]Cc1ccncc1,8,H-O,102.7991519
OCc1ccncc1,[H],O[CH]c1ccncc1,9,C-H,81.98593338
OCc1ccncc1,[H],OCc1[c]cncc1,11,C-H,112.4834983
OCc1ccncc1,[H],OCc1c[c]ncc1,12,C-H,106.0916916
CCNc1cccc(C)c1,[CH2]Nc1cccc(C)c1,[CH3],0,C-C,81.51718415
CCNc1cccc(C)c1,[CH2]C,Cc1cccc([NH])c1,1,C-N,76.07166105
CCNc1cccc(C)c1,CC[NH],Cc1c[c]ccc1,2,C-N,101.1858263
CCNc1cccc(C)c1,[H],[CH2]CNc1cccc(C)c1,10,C-H,100.7202146
CCNc1cccc(C)c1,[H],C[CH]Nc1cccc(C)c1,13,C-H,89.6013826
CCNc1cccc(C)c1,[H],CC[N]c1cccc(C)c1,15,H-N,89.91576461
CCNc1cccc(C)c1,[H],CCNc1[c]ccc(C)c1,16,C-H,111.8515967
CCNc1cccc(C)c1,[H],CCNc1c[c]cc(C)c1,17,C-H,110.3054145
CCNc1cccc(C)c1,[H],CCNc1cc[c]c(C)c1,18,C-H,112.0649498
CCNc1cccc(C)c1,[H],CCNc1[c]c(C)ccc1,22,C-H,111.5736102
Cc1ccc(CN)cc1C,[CH3],Cc1[c]ccc(CN)c1,0,C-C,103.1693822
Cc1ccc(CN)cc1C,[CH2]N,Cc1c[c]ccc1C,4,C-C,94.07175672
Cc1ccc(CN)cc1C,[CH2]c1ccc(C)c(C)c1,[NH2],5,C-N,75.57530143
Cc1ccc(CN)cc1C,[CH3],Cc1[c]cc(CN)cc1,8,C-C,102.8870031
Cc1ccc(CN)cc1C,[H],[CH2]c1ccc(CN)cc1C,10,C-H,89.59950007
Cc1ccc(CN)cc1C,[H],Cc1[c]cc(CN)cc1C,13,C-H,110.5746159
Cc1ccc(CN)cc1C,[H],Cc1c[c]c(CN)cc1C,14,C-H,110.3129447
Cc1ccc(CN)cc1C,[H],Cc1ccc([CH]N)cc1C,15,C-H,79.05609386
Cc1ccc(CN)cc1C,[H],Cc1ccc(C[NH])cc1C,17,H-N,99.13324431
Cc1ccc(CN)cc1C,[H],Cc1[c]c(CN)ccc1C,19,C-H,109.9728348
Cc1ccc(CN)cc1C,[H],[CH2]c1cc(CN)ccc1C,20,C-H,89.83607097
C=CCN(CC=C)CC=C,[CH2]N(CC=C)CC=C,[CH]=C,1,C-C,92.2162126
C=CCN(CC=C)CC=C,C=CC[N]CC=C,[CH2]C=C,2,C-N,67.31414545
C=CCN(CC=C)CC=C,[H],[CH]=CCN(CC=C)CC=C,9,C-H,109.6208022
C=CCN(CC=C)CC=C,[H],C=[C]CN(CC=C)CC=C,11,C-H,106.2184484
C=CCN(CC=C)CC=C,[H],C=C[CH]N(CC=C)CC=C,12,C-H,78.85591849
C=COC(CCC)OC=C,C=C[O],C=CO[CH]CCC,2,C-O,69.70683727
C=COC(CCC)OC=C,C=CO[CH]OC=C,[CH2]CC,3,C-C,90.41526177
C=COC(CCC)OC=C,[CH2]C(OC=C)OC=C,[CH2]C,4,C-C,90.04691399
C=COC(CCC)OC=C,[CH2]CC(OC=C)OC=C,[CH3],5,C-C,89.3572816
C=COC(CCC)OC=C,[H],C=CO[C](CCC)OC=C,12,C-H,97.54439152
C=COC(CCC)OC=C,[H],C=COC([CH]CC)OC=C,13,C-H,98.70151812
C=COC(CCC)OC=C,[H],C=COC(C[CH]C)OC=C,15,C-H,97.19800656
C=COC(CCC)OC=C,[H],[CH2]CCC(OC=C)OC=C,17,C-H,100.3104512
CCCCCCC(=O)O,[CH2]CCCCC(=O)O,[CH3],0,C-C,89.27507792
CCCCCCC(=O)O,[CH2]CCCC(=O)O,[CH2]C,1,C-C,87.00286783
CCCCCCC(=O)O,[CH2]CCC(=O)O,[CH2]CC,2,C-C,87.95228895
CCCCCCC(=O)O,[CH2]CC(=O)O,[CH2]CCC,3,C-C,88.11732382
CCCCCCC(=O)O,[CH2]C(=O)O,[CH2]CCCC,4,C-C,85.33055635
CCCCCCC(=O)O,O=[C]O,[CH2]CCCCC,5,C-C,95.13350195
CCCCCCC(=O)O,CCCCCC[C]=O,[OH],7,C-O,112.0461245
CCCCCCC(=O)O,[H],[CH2]CCCCCC(=O)O,8,C-H,99.97661641
CCCCCCC(=O)O,[H],C[CH]CCCCC(=O)O,11,C-H,97.1107828
CCCCCCC(=O)O,[H],CC[CH]CCCC(=O)O,13,C-H,96.75247517
CCCCCCC(=O)O,[H],CCC[CH]CCC(=O)O,15,C-H,97.28774034
CCCCCCC(=O)O,[H],CCCC[CH]CC(=O)O,17,C-H,97.98678537
CCCCCCC(=O)O,[H],CCCCC[CH]C(=O)O,19,C-H,92.16852192
CCCCCCC(=O)O,[H],CCCCCCC([O])=O,21,H-O,113.0212735
COc1ccc(N)c(N)c1,[CH3],Nc1ccc([O])cc1N,0,C-O,60.18815324
COc1ccc(N)c(N)c1,C[O],Nc1c[c]ccc1N,1,C-O,100.6273432
COc1ccc(N)c(N)c1,[NH2],COc1cc[c]c(N)c1,5,C-N,105.9329318
COc1ccc(N)c(N)c1,[NH2],COc1c[c]c(N)cc1,7,C-N,106.8083069
COc1ccc(N)c(N)c1,[H],[CH2]Oc1ccc(N)c(N)c1,10,C-H,95.73214553
COc1ccc(N)c(N)c1,[H],COc1[c]cc(N)c(N)c1,13,C-H,113.8451928
COc1ccc(N)c(N)c1,[H],COc1c[c]c(N)c(N)c1,14,C-H,110.6794099
COc1ccc(N)c(N)c1,[H],COc1ccc([NH])c(N)c1,15,H-N,81.47012098
COc1ccc(N)c(N)c1,[H],COc1ccc(N)c([NH])c1,17,H-N,82.9918303
COc1ccc(N)c(N)c1,[H],COc1[c]c(N)c(N)cc1,19,C-H,113.3205953
COC(=O)N(C)N=O,CO[C]=O,C[N]N=O,3,C-N,78.05145195
COC(=O)N(C)N=O,COC(=O)[N]N=O,[CH3],4,C-N,74.61395764
COC(=O)N(C)N=O,[H],[CH2]N(N=O)C(=O)OC,10,C-H,94.36919598
CN1CC=C(CO)CC1,OCC1=CC[N]CC1,[CH3],0,C-N,81.3251664
CN1CC=C(CO)CC1,CN1CC=[C]CC1,[CH2]O,4,C-C,97.57639448
CN1CC=C(CO)CC1,[CH2]C1=CCN(C)CC1,[OH],5,C-O,82.64607285
CN1CC=C(CO)CC1,[H],[CH2]N1CC=C(CO)CC1,9,C-H,91.64141436
CN1CC=C(CO)CC1,[H],CN1[CH]C=C(CO)CC1,12,C-H,75.01179835
CN1CC=C(CO)CC1,[H],CN1C[C]=C(CO)CC1,14,C-H,109.7826996
CN1CC=C(CO)CC1,[H],CN1CC=C([CH]O)CC1,15,C-H,81.84474385
CN1CC=C(CO)CC1,[H],CN1CC=C(C[O])CC1,17,H-O,102.7684039
CN1CC=C(CO)CC1,[H],CN1C[CH]C(CO)=CC1,18,C-H,86.32892317
CN1CC=C(CO)CC1,[H],CN1[CH]CC(CO)=CC1,20,C-H,90.99508009
CC(=O)OC[C@H](O)CO,O=[C]OC[C@H](O)CO,[CH3],0,C-C,97.98302031
CC(=O)OC[C@H](O)CO,C[C]=O,[O]C[C@H](O)CO,2,C-O,101.4487525
CC(=O)OC[C@H](O)CO,CC([O])=O,[CH2][C@H](O)CO,3,C-O,96.49770651
CC(=O)OC[C@H](O)CO,[CH2][C@@H](O)COC(C)=O,[OH],7,C-O,98.81572476
CC(=O)OC[C@H](O)CO,[H],[CH2]C(=O)OC[C@H](O)CO,8,C-H,97.20930172
CC(=O)OC[C@H](O)CO,[H],CC(=O)O[CH][C@H](O)CO,11,C-H,97.78347245
CC(=O)OC[C@H](O)CO,[H],CC(=O)OC[C@H]([O])CO,14,H-O,107.3228643
CC(=O)OC[C@H](O)CO,[H],CC(=O)OC[C@H](O)[CH]O,15,C-H,93.39969458
CC(=O)OC[C@H](O)CO,[H],CC(=O)OC[C@H](O)C[O],17,H-O,106.3069272
CN[C@H](C)CC1CCCC1,[CH3],C[C@@H]([NH])CC1CCCC1,0,C-N,82.08633482
CN[C@H](C)CC1CCCC1,[CH2][C@@H](C)NC,[CH]1CCCC1,4,C-C,83.78562919
CN[C@H](C)CC1CCCC1,[H],[CH2]N[C@H](C)CC1CCCC1,10,C-H,90.1661407
CN[C@H](C)CC1CCCC1,[H],C[N][C@H](C)CC1CCCC1,13,H-N,92.79289338
CN[C@H](C)CC1CCCC1,[H],[CH2][C@H](CC1CCCC1)NC,15,C-H,99.71055259
CN[C@H](C)CC1CCCC1,[H],CN[C@H](C)[CH]C1CCCC1,18,C-H,96.81208852
CN[C@H](C)CC1CCCC1,[H],CN[C@H](C)C[C]1CCCC1,20,C-H,91.66902476
O=C1CCC(CO)CC1,[CH2]O,O=C1CC[CH]CC1,4,C-C,85.4949637
O=C1CCC(CO)CC1,[CH2]C1CCC(=O)CC1,[OH],5,C-O,95.2207257
O=C1CCC(CO)CC1,[H],O=C1CC[C](CO)CC1,13,C-H,97.33919608
O=C1CCC(CO)CC1,[H],O=C1CCC([CH]O)CC1,14,C-H,94.20667115
O=C1CCC(CO)CC1,[H],[O]CC1CCC(=O)CC1,16,H-O,102.6874553
C[C@H](O)CCO,[CH2][C@H](C)O,[CH2]O,3,C-C,88.87409967
C[C@H](O)CCO,[CH2]C[C@H](C)O,[OH],4,C-O,96.21469995
C[C@H](O)CCO,[H],[CH2][C@H](O)CCO,5,C-H,101.4180046
C[C@H](O)CCO,[H],C[C@H]([O])CCO,9,H-O,104.204772
C[C@H](O)CCO,[H],C[C@H](O)[CH]CO,10,C-H,99.42378098
C[C@H](O)CCO,[H],C[C@H](O)C[CH]O,12,C-H,91.87798525
C[C@H](O)CCO,[H],C[C@H](O)CC[O],14,H-O,104.3616493
NC(CO)CO,OC[CH]CO,[NH2],0,C-N,90.80870992
NC(CO)CO,N[CH]CO,[CH2]O,1,C-C,81.99220847
NC(CO)CO,[H],[NH]C(CO)CO,5,H-N,102.038611
NC(CO)CO,[H],N[C](CO)CO,7,C-H,89.9496501
CCCN(CCC)CCC,[CH2]CN(CCC)CCC,[CH3],0,C-C,88.97136356
CCCN(CCC)CCC,[CH2]C,[CH2]N(CCC)CCC,1,C-C,80.87524245
CCCN(CCC)CCC,CCC[N]CCC,[CH2]CC,2,C-N,77.75024763
CCCN(CCC)CCC,[H],[CH2]CCN(CCC)CCC,9,C-H,100.6392659
CCCN(CCC)CCC,[H],C[CH]CN(CCC)CCC,12,C-H,96.33957424
CCCN(CCC)CCC,[H],CC[CH]N(CCC)CCC,14,C-H,90.76227425
O=C1C[C@H](O)CCN1,[H],O=C1[CH][C@H](O)CCN1,8,C-H,93.83957839
O=C1C[C@H](O)CCN1,[H],[O][C@@H]1CCNC(=O)C1,11,H-O,104.408085
O=C1C[C@H](O)CCN1,[H],O=C1C[C@H](O)[CH]CN1,12,C-H,98.94122656
O=C1C[C@H](O)CCN1,[H],O=C1C[C@H](O)C[CH]N1,14,C-H,89.88815421
O=C1C[C@H](O)CCN1,[H],O=C1C[C@H](O)CC[N]1,16,H-N,106.815837
CCCc1ccccc1,[CH2]Cc1ccccc1,[CH3],0,C-C,89.5110213
CCCc1ccccc1,[CH2]C,[CH2]c1ccccc1,1,C-C,77.23380772
CCCc1ccccc1,[CH2]CC,[c]1ccccc1,2,C-C,101.1858262
CCCc1ccccc1,[H],[CH2]CCc1ccccc1,9,C-H,100.1303561
CCCc1ccccc1,[H],C[CH]Cc1ccccc1,12,C-H,97.32350836
CCCc1ccccc1,[H],CC[CH]c1ccccc1,14,C-H,87.83494477
CCCc1ccccc1,[H],CCCc1[c]cccc1,16,C-H,110.7760463
CCCc1ccccc1,[H],CCCc1c[c]ccc1,17,C-H,110.7967541
CCCc1ccccc1,[H],CCCc1cc[c]cc1,18,C-H,111.2648758
OC1CCOCC1,[H],[O]C1CCOCC1,7,H-O,103.9393357
OC1CCOCC1,[H],O[C]1CCOCC1,8,C-H,92.46470617
c1ncc2c(n1)CNC2,[H],[c]1ncc2c(n1)CNC2,10,C-H,107.373065
c1ncc2c(n1)CNC2,[H],[c]1ncnc2c1CNC2,11,C-H,105.177411
c1ncc2c(n1)CNC2,[H],[CH]1NCc2cncnc21,12,C-H,75.97565218
c1ncc2c(n1)CNC2,[H],c1ncc2c(n1)C[N]C2,14,H-N,91.20404059
c1ncc2c(n1)CNC2,[H],[CH]1NCc2ncncc21,15,C-H,77.46786858
O=C(O)c1cncc(O)c1,O=[C]c1cncc(O)c1,[OH],1,C-O,111.6708741
O=C(O)c1cncc(O)c1,O=[C]O,Oc1c[c]cnc1,2,C-C,108.0808951
O=C(O)c1cncc(O)c1,O=C(O)c1c[c]cnc1,[OH],7,C-O,113.1423827
O=C(O)c1cncc(O)c1,[H],[O]C(=O)c1cncc(O)c1,10,H-O,114.1049815
O=C(O)c1cncc(O)c1,[H],O=C(O)c1[c]ncc(O)c1,11,C-H,108.9023044
O=C(O)c1cncc(O)c1,[H],O=C(O)c1cn[c]c(O)c1,12,C-H,105.070107
O=C(O)c1cncc(O)c1,[H],[O]c1cncc(C(=O)O)c1,13,H-O,90.12974518
O=C(O)c1cncc(O)c1,[H],O=C(O)c1[c]c(O)cnc1,14,C-H,112.5224038
C[C@](O)(CO)C(=O)O,[CH2][C@](C)(O)C(=O)O,[OH],3,C-O,99.23741081
C[C@](O)(CO)C(=O)O,C[C@@](O)([C]=O)CO,[OH],6,C-O,111.1581993
C[C@](O)(CO)C(=O)O,[H],[CH2][C@](O)(CO)C(=O)O,7,C-H,102.5004576
C[C@](O)(CO)C(=O)O,[H],C[C@]([O])(CO)C(=O)O,10,H-O,106.4179963
C[C@](O)(CO)C(=O)O,[H],C[C@](O)([CH]O)C(=O)O,11,C-H,95.90471051
C[C@](O)(CO)C(=O)O,[H],C[C@](O)(C[O])C(=O)O,13,H-O,110.8984106
OCC#CCO,[C]#CCO,[CH2]O,1,C-C,119.854219
OCC#CCO,[H],[O]CC#CCO,5,H-O,104.0660926
OCC#CCO,[H],O[CH]C#CCO,6,C-H,81.42180279
CC(C)OC(=O)CO,C[CH]OC(=O)CO,[CH3],0,C-C,89.43007264
CC(C)OC(=O)CO,CC(C)[O],O=[C]CO,3,C-O,104.5442544
CC(C)OC(=O)CO,CC(C)O[C]=O,[CH2]O,5,C-C,91.21408073
CC(C)OC(=O)CO,[CH2]C(=O)OC(C)C,[OH],6,C-O,92.69625699
CC(C)OC(=O)CO,[H],C[C](C)OC(=O)CO,10,C-H,97.30782063
CC(C)OC(=O)CO,[H],CC(C)OC(=O)[CH]O,14,C-H,82.84248316
CC(C)OC(=O)CO,[H],CC(C)OC(=O)C[O],16,H-O,107.7370202
O=C(O)CC1CCCCC1,O=[C]CC1CCCCC1,[OH],1,C-O,111.4317932
O=C(O)CC1CCCCC1,O=[C]O,[CH2]C1CCCCC1,2,C-C,95.31924461
O=C(O)CC1CCCCC1,[CH2]C(=O)O,[CH]1CCCCC1,3,C-C,84.67920201
O=C(O)CC1CCCCC1,[H],[O]C(=O)CC1CCCCC1,10,H-O,112.8280007
O=C(O)CC1CCCCC1,[H],O=C(O)[CH]C1CCCCC1,11,C-H,92.48164891
O=C(O)CC1CCCCC1,[H],O=C(O)C[C]1CCCCC1,13,C-H,95.73089051
O=C(O)CC1CCCCC1,[H],O=C(O)CC1CC[CH]CC1,18,C-H,97.55380416
CCNC1=CCCCC1,[CH2]NC1=CCCCC1,[CH3],0,C-C,79.62524452
CCNC1=CCCCC1,[CH2]C,[NH]C1=CCCCC1,1,C-N,68.52272778
CCNC1=CCCCC1,[C]1=CCCCC1,CC[NH],2,C-N,97.00347876
CCNC1=CCCCC1,[H],[CH2]CNC1=CCCCC1,9,C-H,100.5457671
CCNC1=CCCCC1,[H],C[CH]NC1=CCCCC1,12,C-H,88.07653573
CCNC1=CCCCC1,[H],CC[N]C1=CCCCC1,14,H-N,83.16125773
CCNC1=CCCCC1,[H],CCNC1=[C]CCCC1,15,C-H,109.1049898
CCNC1=CCCCC1,[H],CCNC1=C[CH]CCC1,16,C-H,80.7886462
CCNC1=CCCCC1,[H],CCNC1=CC[CH]CC1,18,C-H,97.56007925
CCNC1=CCCCC1,[H],CCNC1=CCC[CH]C1,20,C-H,97.05681703
CCNC1=CCCCC1,[H],CCNC1=CCCC[CH]1,22,C-H,84.62398121
C=C[C@]1(O)CC=CCC1,[H],[CH]=C[C@]1(O)CC=CCC1,9,C-H,109.7011234
C=C[C@]1(O)CC=CCC1,[H],C=[C][C@]1(O)CC=CCC1,11,C-H,107.1176688
C=C[C@]1(O)CC=CCC1,[H],C=C[C@]1([O])CC=CCC1,12,H-O,104.8950319
C=C[C@]1(O)CC=CCC1,[H],C=C[C@]1(O)[CH]C=CCC1,13,C-H,85.31235859
C=C[C@]1(O)CC=CCC1,[H],C=C[C@]1(O)C[C]=CCC1,15,C-H,107.7037622
C=C[C@]1(O)CC=CCC1,[H],C=C[C@]1(O)CC=[C]CC1,16,C-H,109.1194225
C=C[C@]1(O)CC=CCC1,[H],C=C[C@@]1(O)C[CH]C=CC1,17,C-H,82.84311067
C=C[C@]1(O)CC=CCC1,[H],C=C[C@@]1(O)[CH]CC=CC1,19,C-H,99.33216466
O[C@@H]1CCNC1,[H],[O][C@@H]1CCNC1,6,H-O,103.8320317
O[C@@H]1CCNC1,[H],O[C@@H]1[CH]CNC1,8,C-H,98.48565502
O[C@@H]1CCNC1,[H],O[C@@H]1C[CH]NC1,10,C-H,92.41199541
O[C@@H]1CCNC1,[H],O[C@@H]1CC[N]C1,12,H-N,92.82050377
O[C@@H]1CCNC1,[H],O[C@H]1[CH]NCC1,13,C-H,90.25461947
Cc1ncc(O)cn1,Oc1cn[c]nc1,[CH3],0,C-C,102.913986
Cc1ncc(O)cn1,[H],[CH2]c1ncc(O)cn1,8,C-H,91.56987833
Cc1ncc(O)cn1,[H],Cc1n[c]c(O)cn1,11,C-H,103.960671
CC(=O)CC1CCCCC1,O=[C]CC1CCCCC1,[CH3],0,C-C,84.75513059
CC(=O)CC1CCCCC1,C[C]=O,[CH2]C1CCCCC1,2,C-C,83.89920832
CC(=O)CC1CCCCC1,[CH2]C(C)=O,[CH]1CCCCC1,3,C-C,82.35992874
CC(=O)CC1CCCCC1,[H],[CH2]C(=O)CC1CCCCC1,10,C-H,95.11718671
CC(=O)CC1CCCCC1,[H],CC(=O)[CH]C1CCCCC1,13,C-H,90.25336445
CC(=O)CC1CCCCC1,[H],CC(=O)C[C]1CCCCC1,15,C-H,95.44976648
CC(=O)CC1CCCCC1,[H],CC(=O)CC1CC[CH]CC1,20,C-H,97.51866365
CC(=O)Cc1ccccc1,[CH3],O=[C]Cc1ccccc1,0,C-C,85.57716738
CC(=O)Cc1ccccc1,C[C]=O,[CH2]c1ccccc1,2,C-C,72.49297722
CC(=O)Cc1ccccc1,[CH2]C(C)=O,[c]1ccccc1,3,C-C,95.50122222
CC(=O)Cc1ccccc1,[H],[CH2]C(=O)Cc1ccccc1,10,C-H,94.78523445
CC(=O)Cc1ccccc1,[H],CC(=O)[CH]c1ccccc1,13,C-H,86.46446511
CC(=O)Cc1ccccc1,[H],CC(=O)Cc1[c]cccc1,15,C-H,110.9504938
CC(=O)Cc1ccccc1,[H],CC(=O)Cc1c[c]ccc1,16,C-H,111.0220298
CC(=O)Cc1ccccc1,[H],CC(=O)Cc1cc[c]cc1,17,C-H,111.3514721
CC(=O)N1CC(O)C1,O=[C]N1CC(O)C1,[CH3],0,C-C,88.53273477
CC(=O)N1CC(O)C1,C[C]=O,OC1C[N]C1,2,C-N,92.6899819
CC(=O)N1CC(O)C1,CC(=O)N1C[CH]C1,[OH],5,C-O,98.3237577
CC(=O)N1CC(O)C1,[H],[CH2]C(=O)N1CC(O)C1,8,C-H,97.11643038
CC(=O)N1CC(O)C1,[H],CC(=O)N1C[C](O)C1,13,C-H,95.81497672
CC(=O)N1CC(O)C1,[H],CC(=O)N1CC([O])C1,14,H-O,102.8882582
OCCN1CCNCC1,[CH2]CN1CCNCC1,[OH],0,C-O,97.12898057
OCCN1CCNCC1,[CH2]O,[CH2]N1CCNCC1,1,C-C,81.1789568
OCCN1CCNCC1,C1CNCC[N]1,[CH2]CO,2,C-N,83.34951043
OCCN1CCNCC1,[H],[O]CCN1CCNCC1,9,H-O,106.1262046
OCCN1CCNCC1,[H],O[CH]CN1CCNCC1,10,C-H,91.6652597
OCCN1CCNCC1,[H],OC[CH]N1CCNCC1,12,C-H,91.36719293
OCCN1CCNCC1,[H],OCCN1[CH]CNCC1,14,C-H,92.86129186
OCCN1CCNCC1,[H],OCCN1C[CH]NCC1,16,C-H,91.47826202
OCCN1CCNCC1,[H],OCCN1CC[N]CC1,18,H-N,94.86869315
CCOc1ccccc1,[CH2]Oc1ccccc1,[CH3],0,C-C,88.68961202
CCOc1ccccc1,[CH2]C,[O]c1ccccc1,1,C-O,70.59036994
CCOc1ccccc1,CC[O],[c]1ccccc1,2,C-O,102.0135106
CCOc1ccccc1,[H],[CH2]COc1ccccc1,9,C-H,101.5378588
CCOc1ccccc1,[H],C[CH]Oc1ccccc1,12,C-H,94.55242861
CCOc1ccccc1,[H],CCOc1[c]cccc1,14,C-H,113.092182
CCOc1ccccc1,[H],CCOc1c[c]ccc1,15,C-H,110.6624672
CCOc1ccccc1,[H],CCOc1cc[c]cc1,16,C-H,112.0705974
N[C@@H]1CCNC1,[H],[NH][C@@H]1CCNC1,6,H-N,99.58818834
N[C@@H]1CCNC1,[H],N[C@@H]1[CH]CNC1,9,C-H,97.61718257
