Molecule,Radical Y,Radical Z,Bond Index,Bond Type,BDE,BDFE,BDSCFE,SET
CNC1CCCCC1,[H],CN[C]1CCCCC1,C-H,12,89.5386317,,,
CNC1CCCCC1,[H],CNC1CC[CH]CC1,C-H,17,97.62283015,,,
CN1CCC[C@@H]1CCO,OCC[C@H]1CCC[N]1,[CH3],C-N,0,78.2572749,,,
CN1CCC[C@@H]1CCO,[CH2]O,[CH2][C@H]1CCCN1C,C-C,6,89.01842674,,,
CN1CCC[C@@H]1CCO,[CH2]C[C@H]1CCCN1C,[OH],C-O,7,98.26226182,,,
CN1CCC[C@@H]1CCO,[H],[CH2]N1CCC[C@@H]1CCO,C-H,9,92.34736199,,,
CN1CCC[C@@H]1CCO,[H],CN1[CH]CC[C@@H]1CCO,C-H,12,91.00825778,,,
CN1CCC[C@@H]1CCO,[H],CN1C[CH]C[C@@H]1CCO,C-H,14,96.37659727,,,
CN1CCC[C@@H]1CCO,[H],CN1CC[CH][C@@H]1CCO,C-H,16,99.33906726,,,
CN1CCC[C@@H]1CCO,[H],CN1CCC[C@@H]1[CH]CO,C-H,19,100.7428049,,,
CN1CCC[C@@H]1CCO,[H],CN1CCC[C@@H]1C[CH]O,C-H,21,90.58594422,,,
CN1CCC[C@@H]1CCO,[H],CN1CCC[C@@H]1CC[O],H-O,23,106.8603901,,,
O=Cc1cccc(O)c1,Oc1c[c]ccc1,[CH]=O,C-C,1,98.51828549,,,
O=Cc1cccc(O)c1,O=Cc1c[c]ccc1,[OH],C-O,6,113.0344512,,,
O=Cc1cccc(O)c1,[H],O=[C]c1cccc(O)c1,C-H,9,90.256502,,,
O=Cc1cccc(O)c1,[H],O=Cc1[c]ccc(O)c1,C-H,10,112.1283282,,,
O=Cc1cccc(O)c1,[H],O=Cc1c[c]cc(O)c1,C-H,11,111.2567182,,,
O=Cc1cccc(O)c1,[H],O=Cc1cc[c]c(O)c1,C-H,12,111.9118376,,,
O=Cc1cccc(O)c1,[H],[O]c1cccc(C=O)c1,H-O,13,89.76453494,,,
O=Cc1cccc(O)c1,[H],O=Cc1[c]c(O)ccc1,C-H,14,112.7909777,,,
O=C[C@@H]1CCC=CO1,[H],O=[C][C@@H]1CCC=CO1,C-H,8,89.17216645,,,
O=C[C@@H]1CCC=CO1,[H],O=C[C@@H]1[CH]CC=CO1,C-H,10,99.36416762,,,
O=C[C@@H]1CCC=CO1,[H],O=C[C@@H]1C[CH]C=CO1,C-H,12,84.02282759,,,
O=C[C@@H]1CCC=CO1,[H],O=C[C@@H]1CC[C]=CO1,C-H,14,112.5111087,,,
O=C[C@@H]1CCC=CO1,[H],O=C[C@@H]1CCC=[C]O1,C-H,15,110.7798114,,,
N#Cc1ccccc1,[H],N#Cc1[c]cccc1,C-H,8,112.9673077,,,
N#Cc1ccccc1,[H],N#Cc1c[c]ccc1,C-H,9,111.7982585,,,
N#Cc1ccccc1,[H],N#Cc1cc[c]cc1,C-H,10,111.4700713,,,
COc1cc(N)cc(N)c1,[CH3],Nc1cc(N)cc([O])c1,C-O,0,88.5063794,,,
COc1cc(N)cc(N)c1,C[O],Nc1c[c]cc(N)c1,C-O,1,101.5635867,,,
COc1cc(N)cc(N)c1,[NH2],COc1c[c]cc(N)c1,C-N,4,105.4685752,,,
COc1cc(N)cc(N)c1,[H],[CH2]Oc1cc(N)cc(N)c1,C-H,10,96.29251107,,,
COc1cc(N)cc(N)c1,[H],COc1[c]c(N)cc(N)c1,C-H,13,115.0525201,,,
COc1cc(N)cc(N)c1,[H],COc1cc([NH])cc(N)c1,H-N,14,92.7037871,,,
COc1cc(N)cc(N)c1,[H],COc1cc(N)[c]c(N)c1,C-H,16,113.6017193,,,
C#Cc1cccnc1,[C]#C,[c]1cccnc1,C-C,1,139.341511,,,
C#Cc1cccnc1,[H],[C]#Cc1cccnc1,C-H,8,132.1188824,,,
C#Cc1cccnc1,[H],C#Cc1[c]ccnc1,C-H,9,111.8622644,,,
C#Cc1cccnc1,[H],C#Cc1c[c]cnc1,C-H,10,112.3899994,,,
C#Cc1cccnc1,[H],C#Cc1cc[c]nc1,C-H,11,106.4845122,,,
C#Cc1cccnc1,[H],C#Cc1[c]nccc1,C-H,12,107.0844109,,,
N#C[C@@H]1CC=CCC1,[H],N#C[C@@H]1[CH]C=CCC1,C-H,9,84.91451788,,,
N#C[C@@H]1CC=CCC1,[H],N#C[C@@H]1C[C]=CCC1,C-H,11,108.6098852,,,
N#C[C@@H]1CC=CCC1,[H],N#C[C@@H]1CC=[C]CC1,C-H,12,108.4473604,,,
N#C[C@@H]1CC=CCC1,[H],N#C[C@H]1C[CH]C=CC1,C-H,13,84.35979992,,,
N#C[C@@H]1CC=CCC1,[H],N#C[C@H]1[CH]CC=CC1,C-H,15,98.88286822,,,
ONc1ccccc1,[NH]c1ccccc1,[OH],N-O,0,54.41820799,,,
ONc1ccccc1,[NH]O,[c]1ccccc1,C-N,1,85.5784224,,,
ONc1ccccc1,[H],[O]Nc1ccccc1,H-O,8,68.95319896,,,
ONc1ccccc1,[H],O[N]c1ccccc1,H-N,9,80.69263733,,,
ONc1ccccc1,[H],ONc1[c]cccc1,C-H,10,111.7995135,,,
ONc1ccccc1,[H],ONc1c[c]ccc1,C-H,11,110.7007452,,,
ONc1ccccc1,[H],ONc1cc[c]cc1,C-H,12,112.041732,,,
CCN(CC)[C@H](C)O,[CH2]N(CC)[C@H](C)O,[CH3],C-C,0,80.78613617,,,
CCN(CC)[C@H](C)O,CC[N][C@H](C)O,[CH2]C,C-N,1,77.35617197,,,
CCN(CC)[C@H](C)O,[H],[CH2]CN(CC)[C@H](C)O,C-H,7,99.40621073,,,
CCN(CC)[C@H](C)O,[H],C[CH]N(CC)[C@H](C)O,C-H,10,89.50286369,,,
CCN(CC)[C@H](C)O,[H],[CH2][C@H](O)N(CC)CC,C-H,18,101.10174,,,
CCN(CC)[C@H](C)O,[H],CCN(CC)[C@H](C)[O],H-O,21,104.6797964,,,
OCC1CCCCC1,[CH2]C1CCCCC1,[OH],C-O,0,95.22386324,,,
OCC1CCCCC1,[CH2]O,[CH]1CCCCC1,C-C,1,85.09335794,,,
OCC1CCCCC1,[H],[O]CC1CCCCC1,H-O,8,102.0348459,,,
OCC1CCCCC1,[H],O[CH]C1CCCCC1,C-H,9,93.86028618,,,
OCC1CCCCC1,[H],OC[C]1CCCCC1,C-H,11,96.37659727,,,
OCC1CCCCC1,[H],OCC1CC[CH]CC1,C-H,16,97.47599304,,,
CC(=O)OC(CO)CO,O=[C]OC(CO)CO,[CH3],C-C,0,97.12333298,,,
CC(=O)OC(CO)CO,C[C]=O,[O]C(CO)CO,C-O,2,101.1224478,,,
CC(=O)OC(CO)CO,CC([O])=O,OC[CH]CO,C-O,3,96.04590003,,,
CC(=O)OC(CO)CO,CC(=O)O[CH]CO,[CH2]O,C-C,4,87.20367071,,,
CC(=O)OC(CO)CO,[H],[CH2]C(=O)OC(CO)CO,C-H,8,97.2846028,,,
CC(=O)OC(CO)CO,[H],CC(=O)O[C](CO)CO,C-H,11,95.26214129,,,
C=CCN,[CH2]N,[CH]=C,C-C,1,92.40697534,,,
C=CCN,[CH2]C=C,[NH2],C-N,2,73.09162081,,,
C=CCN,[H],[CH]=CCN,C-H,3,109.5222833,,,
C=CCN,[H],C=[C]CN,C-H,5,106.3565004,,,
C=CCN,[H],C=C[CH]N,C-H,6,76.45757909,,,
C=CCN,[H],C=CC[NH],H-N,8,99.93018074,,,
OCCc1ncc[nH]1,[CH2]Cc1ncc[nH]1,[OH],C-O,0,97.70628884,,,
OCCc1ncc[nH]1,[CH2]O,[CH2]c1ncc[nH]1,C-C,1,78.16754111,,,
OCCc1ncc[nH]1,[CH2]CO,[c]1ncc[nH]1,C-C,2,111.3884951,,,
OCCc1ncc[nH]1,[H],[O]CCc1ncc[nH]1,H-O,8,103.4379561,,,
OCCc1ncc[nH]1,[H],O[CH]Cc1ncc[nH]1,C-H,9,91.96018893,,,
OCCc1ncc[nH]1,[H],OCCc1n[c]c[nH]1,C-H,13,115.5758626,,,
OCCc1ncc[nH]1,[H],OCCc1nc[c][nH]1,C-H,14,118.7799236,,,
OCCc1ncc[nH]1,[H],OCCC1=NC=C[N]1,H-N,15,93.44048266,,,
OC[C@@H]1CCCCO1,[CH2][C@@H]1CCCCO1,[OH],C-O,0,98.75548389,,,
OC[C@@H]1CCCCO1,[H],[O]C[C@@H]1CCCCO1,H-O,8,110.5652033,,,
OC[C@@H]1CCCCO1,[H],O[CH][C@@H]1CCCCO1,C-H,9,93.8546386,,,
OC[C@@H]1CCCCO1,[H],OC[C@@H]1[CH]CCCO1,C-H,12,99.29012156,,,
OC[C@@H]1CCCCO1,[H],OC[C@@H]1C[CH]CCO1,C-H,14,97.61027997,,,
OC[C@@H]1CCCCO1,[H],OC[C@@H]1CC[CH]CO1,C-H,16,98.90106598,,,
OC[C@@H]1CCCCO1,[H],OC[C@@H]1CCC[CH]O1,C-H,18,95.05631834,,,
CCN1CCOCC1,[CH2]N1CCOCC1,[CH3],C-C,0,81.73932234,,,
CCN1CCOCC1,C1COCC[N]1,[CH2]C,C-N,1,79.43322676,,,
CCN1CCOCC1,[H],[CH2]CN1CCOCC1,C-H,8,98.53146318,,,
CCN1CCOCC1,[H],C[CH]N1CCOCC1,C-H,11,89.9709854,,,
CCN1CCOCC1,[H],CCN1[CH]COCC1,C-H,13,90.95554702,,,
CCN1CCOCC1,[H],CCN1C[CH]OCC1,C-H,15,94.49846284,,,
C=Cc1ccccn1,[CH]=C,[c]1ccccn1,C-C,1,111.3997902,,,
C=Cc1ccccn1,[H],[CH]=Cc1ccccn1,C-H,8,109.5134982,,,
C=Cc1ccccn1,[H],C=Cc1[c]cccn1,C-H,11,111.9902762,,,
C=Cc1ccccn1,[H],C=Cc1c[c]ccn1,C-H,12,110.3825982,,,
C=Cc1ccccn1,[H],C=Cc1ccc[c]n1,C-H,14,105.4265321,,,
C=COC,C[O],[CH]=C,C-O,1,101.7606245,,,
C=COC,C=C[O],[CH3],C-O,2,66.5994127,,,
C=COC,[H],C=[C]OC,C-H,5,108.7322495,,,
C=COC,[H],[CH2]OC=C,C-H,6,98.33003279,,,
CCOCCO,[CH2]OCCO,[CH3],C-C,0,87.87761538,,,
CCOCCO,[O]CCO,[CH2]C,C-O,1,86.54917882,,,
CCOCCO,CC[O],[CH2]CO,C-O,2,87.80482433,,,
CCOCCO,[CH2]O,[CH2]OCC,C-C,3,85.32114371,,,
CCOCCO,[CH2]COCC,[OH],C-O,4,97.66048069,,,
CCOCCO,[H],[CH2]COCCO,C-H,5,101.3389384,,,
CCOCCO,[H],C[CH]OCCO,C-H,8,93.94688243,,,
CCOCCO,[H],CCO[CH]CO,C-H,10,95.55330547,,,
CCOCCO,[H],CCOC[CH]O,C-H,12,94.09685708,,,
CCOCCO,[H],CCOCC[O],H-O,14,104.4262827,,,
CCC(CO)(CO)COC,[CH2]C(CO)(CO)COC,[CH3],C-C,0,88.30243897,,,
CCC(CO)(CO)COC,COC[C](CO)CO,[CH2]C,C-C,1,86.9658448,,,
CCC(CO)(CO)COC,CC[C](CO)COC,[CH2]O,C-C,2,84.33156202,,,
CCC(CO)(CO)COC,CC[C](CO)CO,[CH2]OC,C-C,6,84.35728989,,,
CCC(CO)(CO)COC,C[O],[CH2]C(CC)(CO)CO,C-O,7,84.81348893,,,
CCC(CO)(CO)COC,CCC(C[O])(CO)CO,[CH3],C-O,8,85.27972812,,,
CCC(CO)(CO)COC,[H],[CH2]CC(CO)(CO)COC,C-H,9,99.3208695,,,
CCC(CO)(CO)COC,[H],C[CH]C(CO)(CO)COC,C-H,12,95.63299911,,,
CCC(CO)(CO)COC,[H],CCC([CH]OC)(CO)CO,C-H,20,94.50348291,,,
CCC(CO)(CO)COC,[H],[CH2]OCC(CC)(CO)CO,C-H,22,95.80870163,,,
C=C[C@@H]1CC=CCC1,[H],[CH]=C[C@@H]1CC=CCC1,C-H,8,109.4450997,,,
C=C[C@@H]1CC=CCC1,[H],C=[C][C@@H]1CC=CCC1,C-H,10,106.011998,,,
C=C[C@@H]1CC=CCC1,[H],C=C[C@@H]1[CH]C=CCC1,C-H,12,84.49094931,,,
C=C[C@@H]1CC=CCC1,[H],C=C[C@@H]1C[C]=CCC1,C-H,14,108.0476372,,,
C=C[C@@H]1CC=CCC1,[H],C=C[C@@H]1CC=[C]CC1,C-H,15,108.0106141,,,
C=C[C@@H]1CC=CCC1,[H],C=C[C@H]1C[CH]C=CC1,C-H,16,83.33507773,,,
C=C[C@@H]1CC=CCC1,[H],C=C[C@H]1[CH]CC=CC1,C-H,18,97.73640928,,,
NCC1CCCCC1,[CH2]C1CCCCC1,[NH2],C-N,0,86.73052893,,,
NCC1CCCCC1,[CH2]N,[CH]1CCCCC1,C-C,1,80.35001741,,,
NCC1CCCCC1,[H],[NH]CC1CCCCC1,H-N,8,97.85940104,,,
NCC1CCCCC1,[H],N[CH]C1CCCCC1,C-H,10,90.55958884,,,
NCC1CCCCC1,[H],NC[C]1CCCCC1,C-H,12,96.57112506,,,
NCC1CCCCC1,[H],NCC1CC[CH]CC1,C-H,17,97.4797581,,,
Nc1ccccc1CCO,OCCc1[c]cccc1,[NH2],C-N,0,106.083534,,,
Nc1ccccc1CCO,[CH2]CO,Nc1[c]cccc1,C-C,6,104.0497773,,,
Nc1ccccc1CCO,[CH2]O,[CH2]c1ccccc1N,C-C,7,76.61947641,,,
Nc1ccccc1CCO,[CH2]Cc1ccccc1N,[OH],C-O,8,95.7509708,,,
Nc1ccccc1CCO,[H],[NH]c1ccccc1CCO,H-N,10,94.40119894,,,
Nc1ccccc1CCO,[H],Nc1[c]cccc1CCO,C-H,12,111.5271746,,,
Nc1ccccc1CCO,[H],Nc1c[c]ccc1CCO,C-H,13,110.9410812,,,
Nc1ccccc1CCO,[H],Nc1cc[c]cc1CCO,C-H,14,112.0329468,,,
Nc1ccccc1CCO,[H],Nc1ccc[c]c1CCO,C-H,15,110.2533313,,,
Nc1ccccc1CCO,[H],Nc1ccccc1[CH]CO,C-H,16,88.10477364,,,
Nc1ccccc1CCO,[H],Nc1ccccc1C[CH]O,C-H,18,92.89956991,,,
Nc1ccccc1CCO,[H],Nc1ccccc1CC[O],H-O,20,103.3902654,,,
CCN(CC)CCN,[CH2]N(CC)CCN,[CH3],C-C,0,82.83683558,,,
CCN(CC)CCN,CC[N]CCN,[CH2]C,C-N,1,76.3609427,,,
CCN(CC)CCN,CC[N]CC,[CH2]CN,C-N,4,77.98807354,,,
CCN(CC)CCN,[CH2]N(CC)CC,[CH2]N,C-C,5,74.18160394,,,
CCN(CC)CCN,[CH2]CN(CC)CC,[NH2],C-N,6,87.46220442,,,
CCN(CC)CCN,[H],[CH2]CN(CC)CCN,C-H,7,99.28949405,,,
CCN(CC)CCN,[H],C[CH]N(CC)CCN,C-H,10,92.64166371,,,
CCN(CC)CCN,[H],CCN([CH]CN)CC,C-H,17,94.29138487,,,
CCN(CC)CCN,[H],CCN(CC)C[CH]N,C-H,19,88.70969231,,,
CCN(CC)CCN,[H],CCN(CC)CC[NH],H-N,21,100.5859276,,,
C=Cc1cccc(C)c1,[CH]=C,Cc1c[c]ccc1,C-C,1,114.100589,,,
C=Cc1cccc(C)c1,C=Cc1c[c]ccc1,[CH3],C-C,6,102.5770137,,,
C=Cc1cccc(C)c1,[H],[CH]=Cc1cccc(C)c1,C-H,9,108.9675654,,,
C=Cc1cccc(C)c1,[H],C=[C]c1cccc(C)c1,C-H,11,101.413612,,,
C=Cc1cccc(C)c1,[H],C=Cc1[c]ccc(C)c1,C-H,12,110.5055899,,,
C=Cc1cccc(C)c1,[H],C=Cc1c[c]cc(C)c1,C-H,13,110.7653786,,,
C=Cc1cccc(C)c1,[H],C=Cc1cc[c]c(C)c1,C-H,14,111.2165576,,,
C=Cc1cccc(C)c1,[H],[CH2]c1cccc(C=C)c1,C-H,15,90.07201435,,,
C=Cc1cccc(C)c1,[H],C=Cc1[c]c(C)ccc1,C-H,18,110.1328496,,,
OCC[C@@H]1CCCNC1,[CH2]C[C@@H]1CCCNC1,[OH],C-O,0,94.54615352,,,
OCC[C@@H]1CCCNC1,[CH2]O,[CH2][C@@H]1CCCNC1,C-C,1,85.58658002,,,
OCC[C@@H]1CCCNC1,[H],[O]CC[C@@H]1CCCNC1,H-O,9,104.1093907,,,
OCC[C@@H]1CCCNC1,[H],O[CH]C[C@@H]1CCCNC1,C-H,10,87.69438275,,,
OCC[C@@H]1CCCNC1,[H],OC[CH][C@@H]1CCCNC1,C-H,12,97.91964191,,,
OCC[C@@H]1CCCNC1,[H],OCC[C@@H]1[CH]CCNC1,C-H,15,97.88701144,,,
OCC[C@@H]1CCCNC1,[H],OCC[C@@H]1C[CH]CNC1,C-H,17,98.7278735,,,
OCC[C@@H]1CCCNC1,[H],OCC[C@@H]1CC[CH]NC1,C-H,19,90.67630552,,,
OCC[C@@H]1CCCNC1,[H],OCC[C@@H]1CCC[N]C1,H-N,21,94.00586827,,,
OCC[C@@H]1CCCNC1,[H],OCC[C@H]1[CH]NCCC1,C-H,22,89.76202491,,,
CCc1ccccc1,[CH3],[CH2]c1ccccc1,C-C,0,78.74171185,,,
CCc1ccccc1,[CH2]C,[c]1ccccc1,C-C,1,100.7202146,,,
CCc1ccccc1,[H],[CH2]Cc1ccccc1,C-H,8,100.1887144,,,
CCc1ccccc1,[H],C[CH]c1ccccc1,C-H,11,86.92317419,,,
CCc1ccccc1,[H],CCc1[c]cccc1,C-H,13,110.5294353,,,
CCc1ccccc1,[H],CCc1c[c]ccc1,C-H,14,110.8055392,,,
CCc1ccccc1,[H],CCc1cc[c]cc1,C-H,15,111.2548357,,,
CCOCCOCCO,[CH2]OCCOCCO,[CH3],C-C,0,87.77658643,,,
CCOCCOCCO,[O]CCOCCO,[CH2]C,C-O,1,86.0452891,,,
CCOCCOCCO,CC[O],[CH2]COCCO,C-O,2,85.5432819,,,
CCOCCOCCO,[CH2]OCCO,[CH2]OCC,C-C,3,82.80985269,,,
CCOCCOCCO,[O]CCO,[CH2]COCC,C-O,4,86.25926967,,,
CCOCCOCCO,CCOCC[O],[CH2]CO,C-O,5,86.85540322,,,
CCOCCOCCO,[CH2]O,[CH2]OCCOCC,C-C,6,85.39832732,,,
CCOCCOCCO,[CH2]COCCOCC,[OH],C-O,7,97.49168077,,,
CCOCCOCCO,[H],[CH2]COCCOCCO,C-H,8,101.3828641,,,
CCOCCOCCO,[H],C[CH]OCCOCCO,C-H,11,93.91487947,,,
CCOCCOCCO,[H],CCO[CH]COCCO,C-H,13,94.57690146,,,
CCOCCOCCO,[H],CCOC[CH]OCCO,C-H,15,94.86241806,,,
CCOCCOCCO,[H],CCOCCO[CH]CO,C-H,17,95.76038344,,,
CCOCCOCCO,[H],CCOCCOC[CH]O,C-H,19,94.11128978,,,
CCOCCOCCO,[H],CCOCCOCC[O],H-O,21,106.8045418,,,
C1N2CN3CN1CN(C2)C3,[H],[CH]1N2CN3CN1CN(C2)C3,C-H,12,100.0261896,,,
CCc1ccccn1,[CH3],[CH2]c1ccccn1,C-C,0,80.1052889,,,
CCc1ccccn1,[CH2]C,[c]1ccccn1,C-C,1,97.91650436,,,
CCc1ccccn1,[H],[CH2]Cc1ccccn1,C-H,8,100.3443367,,,
CCc1ccccn1,[H],C[CH]c1ccccn1,C-H,11,87.02985072,,,
CCc1ccccn1,[H],CCc1[c]cccn1,C-H,13,111.6934645,,,
CCc1ccccn1,[H],CCc1c[c]ccn1,C-H,14,110.1836778,,,
CCc1ccccn1,[H],CCc1cc[c]cn1,C-H,15,112.4703206,,,
CCc1ccccn1,[H],CCc1ccc[c]n1,C-H,16,105.5463863,,,
C(OC[C@@H]1CO1)[C@@H]1CO1,[O]C[C@@H]1CO1,[CH2][C@@H]1CO1,C-O,0,82.40636441,,,
C(OC[C@@H]1CO1)[C@@H]1CO1,[H],[CH](OC[C@@H]1CO1)[C@@H]1CO1,C-H,10,94.20165108,,,
C(OC[C@@H]1CO1)[C@@H]1CO1,[H],[CH]1O[C@@H]1COC[C@@H]1CO1,C-H,15,103.6494266,,,
NOc1ccccc1,[NH2],[O]c1ccccc1,N-O,0,40.4115796,,,
NOc1ccccc1,N[O],[c]1ccccc1,C-O,1,73.06903049,,,
NOc1ccccc1,[H],[NH]Oc1ccccc1,H-N,8,83.98894211,,,
NOc1ccccc1,[H],NOc1[c]cccc1,C-H,10,113.0074683,,,
NOc1ccccc1,[H],NOc1c[c]ccc1,C-H,11,110.5953237,,,
NOc1ccccc1,[H],NOc1cc[c]cc1,C-H,12,111.9915312,,,
OCC1CCC(O)CC1,[CH2]C1CCC(O)CC1,[OH],C-O,0,95.04251314,,,
OCC1CCC(O)CC1,OC1CC[CH]CC1,[CH2]O,C-C,1,85.03499961,,,
OCC1CCC(O)CC1,OCC1CC[CH]CC1,[OH],C-O,5,96.50900167,,,
OCC1CCC(O)CC1,[H],[O]CC1CCC(O)CC1,H-O,9,102.0649664,,,
OCC1CCC(O)CC1,[H],O[CH]C1CCC(O)CC1,C-H,10,93.66073832,,,
OCC1CCC(O)CC1,[H],OC[C]1CCC(O)CC1,C-H,12,96.6432886,,,
OCC1CCC(O)CC1,[H],OCC1CC[C](O)CC1,C-H,17,92.08380821,,,
OCC1CCC(O)CC1,[H],[O]C1CCC(CO)CC1,H-O,18,103.4247784,,,
OCc1ccncc1,[CH2]c1ccncc1,[OH],C-O,0,84.65347414,,,
OCc1ccncc1,[CH2]O,[c]1ccncc1,C-C,1,98.44612196,,,
OCc1ccncc1,[H],[O]Cc1ccncc1,H-O,8,102.7991519,,,
OCc1ccncc1,[H],O[CH]c1ccncc1,C-H,9,81.98593338,,,
OCc1ccncc1,[H],OCc1[c]cncc1,C-H,11,112.4834983,,,
OCc1ccncc1,[H],OCc1c[c]ncc1,C-H,12,106.0916916,,,
CCNc1cccc(C)c1,[CH2]Nc1cccc(C)c1,[CH3],C-C,0,81.51718415,,,
CCNc1cccc(C)c1,[CH2]C,Cc1cccc([NH])c1,C-N,1,76.07166105,,,
CCNc1cccc(C)c1,CC[NH],Cc1c[c]ccc1,C-N,2,101.1858263,,,
CCNc1cccc(C)c1,[H],[CH2]CNc1cccc(C)c1,C-H,10,100.7202146,,,
CCNc1cccc(C)c1,[H],C[CH]Nc1cccc(C)c1,C-H,13,89.6013826,,,
CCNc1cccc(C)c1,[H],CC[N]c1cccc(C)c1,H-N,15,89.91576461,,,
CCNc1cccc(C)c1,[H],CCNc1[c]ccc(C)c1,C-H,16,111.8515967,,,
CCNc1cccc(C)c1,[H],CCNc1c[c]cc(C)c1,C-H,17,110.3054145,,,
CCNc1cccc(C)c1,[H],CCNc1cc[c]c(C)c1,C-H,18,112.0649498,,,
CCNc1cccc(C)c1,[H],CCNc1[c]c(C)ccc1,C-H,22,111.5736102,,,
Cc1ccc(CN)cc1C,[CH3],Cc1[c]ccc(CN)c1,C-C,0,103.1693822,,,
Cc1ccc(CN)cc1C,[CH2]N,Cc1c[c]ccc1C,C-C,4,94.07175672,,,
Cc1ccc(CN)cc1C,[CH2]c1ccc(C)c(C)c1,[NH2],C-N,5,75.57530143,,,
Cc1ccc(CN)cc1C,[CH3],Cc1[c]cc(CN)cc1,C-C,8,102.8870031,,,
Cc1ccc(CN)cc1C,[H],[CH2]c1ccc(CN)cc1C,C-H,10,89.59950007,,,
Cc1ccc(CN)cc1C,[H],Cc1[c]cc(CN)cc1C,C-H,13,110.5746159,,,
Cc1ccc(CN)cc1C,[H],Cc1c[c]c(CN)cc1C,C-H,14,110.3129447,,,
Cc1ccc(CN)cc1C,[H],Cc1ccc([CH]N)cc1C,C-H,15,79.05609386,,,
Cc1ccc(CN)cc1C,[H],Cc1ccc(C[NH])cc1C,H-N,17,99.13324431,,,
Cc1ccc(CN)cc1C,[H],Cc1[c]c(CN)ccc1C,C-H,19,109.9728348,,,
Cc1ccc(CN)cc1C,[H],[CH2]c1cc(CN)ccc1C,C-H,20,89.83607097,,,
C=CCN(CC=C)CC=C,[CH2]N(CC=C)CC=C,[CH]=C,C-C,1,92.2162126,,,
C=CCN(CC=C)CC=C,C=CC[N]CC=C,[CH2]C=C,C-N,2,67.31414545,,,
C=CCN(CC=C)CC=C,[H],[CH]=CCN(CC=C)CC=C,C-H,9,109.6208022,,,
C=CCN(CC=C)CC=C,[H],C=[C]CN(CC=C)CC=C,C-H,11,106.2184484,,,
C=CCN(CC=C)CC=C,[H],C=C[CH]N(CC=C)CC=C,C-H,12,78.85591849,,,
C=COC(CCC)OC=C,C=C[O],C=CO[CH]CCC,C-O,2,69.70683727,,,
C=COC(CCC)OC=C,C=CO[CH]OC=C,[CH2]CC,C-C,3,90.41526177,,,
C=COC(CCC)OC=C,[CH2]C(OC=C)OC=C,[CH2]C,C-C,4,90.04691399,,,
C=COC(CCC)OC=C,[CH2]CC(OC=C)OC=C,[CH3],C-C,5,89.3572816,,,
C=COC(CCC)OC=C,[H],C=CO[C](CCC)OC=C,C-H,12,97.54439152,,,
C=COC(CCC)OC=C,[H],C=COC([CH]CC)OC=C,C-H,13,98.70151812,,,
C=COC(CCC)OC=C,[H],C=COC(C[CH]C)OC=C,C-H,15,97.19800656,,,
C=COC(CCC)OC=C,[H],[CH2]CCC(OC=C)OC=C,C-H,17,100.3104512,,,
CCCCCCC(=O)O,[CH2]CCCCC(=O)O,[CH3],C-C,0,89.27507792,,,
CCCCCCC(=O)O,[CH2]CCCC(=O)O,[CH2]C,C-C,1,87.00286783,,,
CCCCCCC(=O)O,[CH2]CCC(=O)O,[CH2]CC,C-C,2,87.95228895,,,
CCCCCCC(=O)O,[CH2]CC(=O)O,[CH2]CCC,C-C,3,88.11732382,,,
CCCCCCC(=O)O,[CH2]C(=O)O,[CH2]CCCC,C-C,4,85.33055635,,,
CCCCCCC(=O)O,O=[C]O,[CH2]CCCCC,C-C,5,95.13350195,,,
CCCCCCC(=O)O,CCCCCC[C]=O,[OH],C-O,7,112.0461245,,,
CCCCCCC(=O)O,[H],[CH2]CCCCCC(=O)O,C-H,8,99.97661641,,,
CCCCCCC(=O)O,[H],C[CH]CCCCC(=O)O,C-H,11,97.1107828,,,
CCCCCCC(=O)O,[H],CC[CH]CCCC(=O)O,C-H,13,96.75247517,,,
CCCCCCC(=O)O,[H],CCC[CH]CCC(=O)O,C-H,15,97.28774034,,,
CCCCCCC(=O)O,[H],CCCC[CH]CC(=O)O,C-H,17,97.98678537,,,
CCCCCCC(=O)O,[H],CCCCC[CH]C(=O)O,C-H,19,92.16852192,,,
CCCCCCC(=O)O,[H],CCCCCCC([O])=O,H-O,21,113.0212735,,,
COc1ccc(N)c(N)c1,[CH3],Nc1ccc([O])cc1N,C-O,0,60.18815324,,,
COc1ccc(N)c(N)c1,C[O],Nc1c[c]ccc1N,C-O,1,100.6273432,,,
COc1ccc(N)c(N)c1,[NH2],COc1cc[c]c(N)c1,C-N,5,105.9329318,,,
COc1ccc(N)c(N)c1,[NH2],COc1c[c]c(N)cc1,C-N,7,106.8083069,,,
COc1ccc(N)c(N)c1,[H],[CH2]Oc1ccc(N)c(N)c1,C-H,10,95.73214553,,,
COc1ccc(N)c(N)c1,[H],COc1[c]cc(N)c(N)c1,C-H,13,113.8451928,,,
COc1ccc(N)c(N)c1,[H],COc1c[c]c(N)c(N)c1,C-H,14,110.6794099,,,
COc1ccc(N)c(N)c1,[H],COc1ccc([NH])c(N)c1,H-N,15,81.47012098,,,
COc1ccc(N)c(N)c1,[H],COc1ccc(N)c([NH])c1,H-N,17,82.9918303,,,
COc1ccc(N)c(N)c1,[H],COc1[c]c(N)c(N)cc1,C-H,19,113.3205953,,,
COC(=O)N(C)N=O,CO[C]=O,C[N]N=O,C-N,3,78.05145195,,,
